project,method_name,class_name,gt_summary,llm_summary,cosine_similarity,bert_precision,bert_recall,bert_f1
jEdit,getNode,NameSpace,"This method gets the node and returns a SimpleNode. That SimpleNode is used by methods that gets the script stack trace and that gets the node. GetNode() seems far more important than average because it is called by 4 methods. The method can be used in an assignment statement ; for example: ""if (parent != null) return parent.getNode();"".",Retrieves a SimpleNode from the NameSpace. The returned node is typically assigned to a SimpleNode variable for further use.,0.23702254432066985,0.8820243,0.8419544,0.8615236
jEdit,getMethod,NameSpace,This method gets the method and returns a BshMethod. GetMethod() seems far more important than average because it is not called by any methods.,"Retrieves a method from the namespace by its name, returning it as a BshMethod object. This is typically used to assign a method reference to a variable for later invocation, such as fetching an event handler.",0.19656244356836414,0.8696062,0.88749576,0.8784599
jEdit,getToken,Parser,"This method gets the token and returns a Token. That Token is used by methods that jjtrees the open node scope and that jjtrees the close node scope. GetToken() seems far more important than average because it is called by 5 methods. The method can be used in an assignment statement ; for example: ""((SimpleNode)n).lastToken=getToken(0);"".",Retrieves a specific token from the parser's token stream using the provided index. It is typically used to assign the first token to a syntax tree node during parsing.,0.29006844337571064,0.86129636,0.8232939,0.8418665
jEdit,jjFillToken,ParserTokenManager,"This method fills the token and returns a Token. That Token is used by some methods that gets the token. JjFillToken() seems far more important than average because it is called by 1 method. The method can be used in an assignment statement ; for example: ""matchedToken=jjFillToken();"".","Fills and returns the current token object containing the results of the lexical analysis. It is typically used in assignment statements to capture the matched token, such as assigning it to a `matchedToken` variable.",0.3547287649931213,0.87965554,0.86453056,0.87202746
jEdit,getNextToken,ParserTokenManager,"This method gets the token and returns a Token. That Token is used by methods that gets the token and that gets the token. GetNextToken() seems far more important than average because it is called by 2 methods. The method can be used in an assignment statement ; for example: ""else t=t.next=token_source.getNextToken();"".",Retrieves the next token from the input stream. This method is invoked by the parser to sequentially consume tokens during syntax analysis.,0.30827707343764865,0.8709699,0.83668363,0.8534826
jEdit,getSourceFile,SimpleNode,This method gets the source file and returns a String. That String is used by methods that gets the source file and that converts the string. Return data is used by some methods that gets the source file. Return data is used by some methods that converts the string. GetSourceFile() seems far more important than average because it is called by 5 methods.,Retrieves the source file for this node. It is used conditionally to fall back to the parent node's source file when the current node's source file is null.,0.3052357277564193,0.8596595,0.840535,0.84998965
jEdit,getLineCount,JEditBuffer,"This method gets the line count and returns an int. That int is used by methods that gets the visible line int - and that expands the fold. GetLineCount() seems far more important than average because it is called by 10 methods. The method can be used in an assignment statement ; for example: ""if (line < 0 || line >= buffer.getLineCount()) throw new ArrayIndexOutOfBoundsException(line);"".",Returns the total number of lines in the buffer. It is commonly used to validate line indices and prevent out-of-bounds exceptions.,0.2604188785372539,0.89428,0.83152723,0.86176276
jEdit,getLineStartOffset,JEditBuffer,"This method gets the line start offset and returns an int. That int is used by methods that gets the line length and that gets the line start offset. GetLineStartOffset() seems far more important than average because it is called by 10 methods. The method can be used in a procedural statement ; for example: ""return buffer.getLineStartOffset(line);"".",Retrieves the starting character offset of a specified line within the text buffer. It is commonly used alongside the line's end offset to calculate the exact length of the line.,0.37380158165103344,0.87603915,0.8448594,0.8601668
jEdit,getLineCount,LineManager,"This method gets the line count and returns an int. That int is used by methods that gets the line count and that gets the line start offset. GetLineCount() seems far more important than average because it is called by 8 methods. The method can be used in an assignment statement ; for example: ""if (line < 0 || line >= lineMgr.getLineCount()) throw new ArrayIndexOutOfBoundsException(line);"".",Retrieves the total number of lines managed by the LineManager.,0.14659318600425073,0.8774002,0.8072567,0.8408682
jEdit,invoke,BshMethod,This method invokes the object and returns an Object. Invoke() seems far more important than average because it is not called by any methods.,Invokes the encapsulated BeanShell method and returns the resulting value. It is used procedurally to execute the method's logic within the scripting environment.,0.23619880193280532,0.88209546,0.8787478,0.8804184
jEdit,getMethod,NameSpace,This method gets the method and returns a BshMethod. GetMethod() seems far more important than average because it is not called by any methods.,Retrieves a BshMethod from the namespace using the specified method name and signature. This lookup is used to resolve method definitions during script execution.,0.24322345037406212,0.881932,0.8844117,0.88317007
jEdit,getSourceFile,SimpleNode,This method gets the source file and returns a String. That String is used by methods that gets the source file and that converts the string. Return data is used by some methods that gets the source file. Return data is used by some methods that converts the string. GetSourceFile() seems far more important than average because it is called by 5 methods.,Retrieves the name of the source file from which this SimpleNode was parsed. This method is typically used to track the origin of nodes within an abstract syntax tree.,0.23473493815003862,0.86022097,0.83928204,0.84962255
jajuk,popupMenuCanceled,DropDownButton,This method handles the popup menu canceled. PopupMenuCanceled() seems less important than average because it is not called by any methods.,Handles the cancellation event for the drop-down button's popup menu. It is invoked by the UI framework when the user dismisses the menu without making a selection.,0.25554629165232723,0.88187087,0.87816954,0.8800163
jajuk,getGenre,AudioObject,This method gets the genre and returns a String. GetGenre() seems less important than average because it is not called by any methods.,Retrieves the genre of the audio object as a string. This method is used to access the musical category or style associated with the audio content.,0.19515452836014982,0.87475574,0.8720086,0.87338
jajuk,setImage,ContextListener,This method sets the image. SetImage() seems less important than average because it is called by 4 methods.,Sets the image associated with the ContextListener.,0.209201343227665,0.89338446,0.86991656,0.88149434
jajuk,getArtistSimilarCacheDir,LastFmCache,"This method gets the artist similar cache dir and returns a File. GetArtistSimilarCacheDir() seems less important than average because it is called by 2 methods. The method can be used in an assignment statement ; for example: ""File artistSimilarCacheDirFile=getArtistSimilarCacheDir();"".","Retrieves the directory used to cache similar artist data. This directory is typically used for cache management operations, such as clearing its contents.",0.18836677213256073,0.8668012,0.82934505,0.8476595
jajuk,getFileNameForArtistInfo,LastFmCache,"This method gets the file name (NM) and returns a String. GetFileNameForArtistInfo() seems less important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""return UtilString.concat(albumListCacheDirFile.getAbsolutePath(),File.separator,getFileNameForArtistInfo(artist));"".",Retrieves the file name for caching artist information. It is used to construct the full file path by concatenating this name with the artist info cache directory.,0.3117227328271426,0.8691749,0.8249772,0.8464995
jajuk,handleDirectories,Collection,"This method handles the directories. HandleDirectories() seems less important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""handleDirectories(attributes,idIndex);"".",The `handleDirectories` method processes directory attributes using a provided ID index to manage collection data. It is invoked procedurally with the attributes and index passed as arguments.,0.2348167112392175,0.8708947,0.8631733,0.8670168
jajuk,GenreManager,GenreManager,This method creates the genre manager and returns a genremanager. GenreManager() seems less important than average because it is not called by any methods.,Creates a new instance of the GenreManager class. This constructor initializes the manager responsible for handling genre-related operations.,0.22647839506127257,0.8955147,0.87631977,0.8858133
jajuk,getType,PropertyMetaInformation,"This method gets the type and returns a Class<?> GetType() seems less important than average because it is called by 4 methods. The method can be used in an assignment statement ; for example: ""bCellEditable[iRow][iNumberStandardCols + i]=!(meta.getType().equals(Date.class));"".",Retrieves the Class object representing the data type of the property. This method is used to inspect the expected type of a property during metadata processing.,0.24857788873824102,0.8739007,0.8172563,0.8446299
jajuk,getDiscoveryDate,Track,"This method gets the discovery date and returns a Date. GetDiscoveryDate() seems less important than average because it is called by 10 methods. The method can be used in an assignment statement ; for example: ""long diff=today.getTime() - track.getDiscoveryDate().getTime();"".",Returns the discovery date of the track. It is typically used when formatting track information for display or logging.,0.27500551114835253,0.87645996,0.8261406,0.85055673
jajuk,updateRate,Track,"This method updates the rate. UpdateRate() seems less important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""fCurrent.getTrack().updateRate();"".",Updates the track's rate. This procedural method is invoked without arguments to modify the object's internal state.,0.2730326136080087,0.90334755,0.8593531,0.8808013
jajuk,isAutocommit,TrackManager,This method is the autocommit and returns a boolean. IsAutocommit() seems less important than average because it is not called by any methods.,Determines whether the autocommit mode is currently enabled for the TrackManager. This method is used to verify the autocommit state before executing operations.,0.2558989365930022,0.87657046,0.87749064,0.8770303
jajuk,getURL,Cover,"This method gets the URL and returns an URL. GetURL() seems less important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""return url.toString().equals(cOther.getURL().toString());"".",Retrieves the URL associated with this Cover instance. It is typically used to compare this instance's URL with another Cover's URL for equality.,0.2472059000667273,0.8547101,0.8300153,0.84218174
jajuk,subList,QueueList,"This method subs the list and returns a List<StackItem>. SubList() seems less important than average because it is called by 1 method. The method can be used in an assignment statement ; for example: ""List<StackItem> items=impl.subList(1,3);"".",Extracts a sublist of stack items starting from a specified index to the end of the internal list. Returns the extracted elements as a new ArrayList.,0.19653087199158611,0.8589025,0.83099896,0.84472036
jajuk,process,XMLExporter,This method processes the collection. Process() seems less important than average because it is not called by any methods.,Processes a list of items for XML export. It is typically invoked with a list of items retrieved from a device manager.,0.07482088380580831,0.88202083,0.87198985,0.8769766
jajuk,perform,GCAction,This method handles the perform. Perform() seems less important than average because it is not called by any methods.,Triggers the garbage collection process to reclaim unused memory. It is invoked procedurally through the ActionManager by retrieving the specific action instance and calling this method.,0.190385624006201,0.85108674,0.871751,0.861295
jajuk,getItemAt,PlaylistTableModel,This method gets the item int and returns an Item. GetItemAt() seems less important than average because it is not called by any methods.,Retrieves the Item at a specified index within the playlist table model. This method is used to access individual playlist entries for display or manipulation in the user interface.,0.15857632285383275,0.85632175,0.8613687,0.85883784
jajuk,handleSave,CoverView,This method handles save the cover view. HandleSave() seems less important than average because it is not called by any methods.,Handles the save operation for the cover view. This procedural method is invoked to execute the saving logic when a save action is triggered.,0.31269183869145695,0.9010141,0.89074224,0.8958487
jajuk,updateGUIFromConfCovers,ParameterViewGUIHelper,"This method updates the GUI (P). UpdateGUIFromConfCovers() seems less important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""updateGUIFromConfCovers();"".",Updates the graphical user interface to reflect the current configuration covers. This procedural method is used to synchronize the UI state with configuration settings.,0.25471815800971326,0.8744892,0.8355749,0.8545892
jajuk,getNothingFoundPanel,SuggestionView,"This method gets the found panel and returns a JPanel. GetNothingFoundPanel() seems less important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return new JScrollPane(getNothingFoundPanel());"".",Retrieves the panel displayed when no suggestions are found. It is typically wrapped in a JScrollPane and returned as part of the suggestion view.,0.20012250967682227,0.87446225,0.8422063,0.8580312
jajuk,getID,ViewAdapter,"This method gets the ID and returns a String. GetID() seems less important than average because it is called by 1 method. The method can be used in an assignment statement ; for example: ""return ""View[name="" + getID() + "" description='""+ getDesc()+ ""']"";"".","Retrieves the string identifier for the view adapter. It is commonly used to fetch this ID for property assignment, such as mapping it to an XML property.",0.24563593903189224,0.880271,0.81937516,0.8487322
jajuk,paint,JajukJSplitPane,This method paints the graphics. Paint() seems less important than average because it is not called by any methods.,Paints the JajukJSplitPane component to render its visual representation. This method is invoked by the Swing framework during the component's standard painting cycle.,0.206056777042746,0.8553713,0.8846766,0.8697771
jajuk,JajukJSplitPane,JajukJSplitPane,This method creates the jajuk J split pane and returns a jajukjsplitpane. JajukJSplitPane() seems less important than average because it is not called by any methods.,Creates a new instance of the JajukJSplitPane class. This constructor initializes a custom split pane component for the application's graphical user interface.,0.2081845922005863,0.89022803,0.8795376,0.88485056
jajuk,getOptionPane,PasswordDialog,This method gets the option pane and returns a JOptionPane. GetOptionPane() seems less important than average because it is not called by any methods.,Returns the JOptionPane instance associated with the PasswordDialog. This provides access to the underlying option pane component for further UI configuration or interaction.,0.1925112098613433,0.88005614,0.8851354,0.8825885
jajuk,closeSystray,JajukSystray,This method closes the systray. CloseSystray() seems less important than average because it is not called by any methods.,Closes the system tray component to remove the application's icon from the system tray. It is invoked when the application needs to shut down or hide the system tray interface.,0.13588642450729949,0.868532,0.8665069,0.86751825
jajuk,WindowGlobalKeystrokeManager,WindowGlobalKeystrokeManager,This method creates the window global keystroke manager and returns a windowglobalkeystrokemanager. WindowGlobalKeystrokeManager() seems less important than average because it is not called by any methods.,Creates a new global keystroke manager to handle window-level keystroke events. It is typically instantiated and assigned to a variable to initialize the manager for a specific window context.,0.23309639575403368,0.8903867,0.8755173,0.8828894
jhotdraw,createAlignmentMenu,DrawApplication,This method creates the alignment menu and returns a JMenu. CreateAlignmentMenu() seems less important than average because it is not called by any methods.,Creates and returns a JMenu containing alignment options for the drawing application. It is typically invoked to add the resulting menu to the main menu bar.,0.28134852589938314,0.90297306,0.88871324,0.8957864
jhotdraw,getCommand,CommandMenuItem,"This method gets the command and returns a Command. GetCommand() seems less important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""getCommand().execute();"".",Retrieves the Command object associated with this menu item. It is typically used to fetch the command for immediate execution when the menu item is selected.,0.24272842057630933,0.87111914,0.84828836,0.85955215
jhotdraw,getComponent,ComponentFigure,"This method gets the component and returns a Component. GetComponent() seems less important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""getComponent().setBounds(displayBox());"".",Retrieves the underlying Component associated with this ComponentFigure. It is typically used to access the component to perform operations such as setting its display bounds.,0.1940761525277883,0.8641216,0.8373155,0.85050744
jhotdraw,createUndoActivity,PolygonScaleHandle,"This method creates the undo activity and returns an Undoable. CreateUndoActivity() seems less important than average because it is called by 1 method. The method can be used in an assignment statement ; for example: ""PolygonScaleHandle.UndoActivity activity=(PolygonScaleHandle.UndoActivity)createUndoActivity(view);"".",Creates an undo activity object to support undo operations for the polygon scale handle. The returned object is typically cast to `PolygonScaleHandle.UndoActivity` and assigned to a variable using the provided view.,0.26315563214832854,0.89005196,0.8747146,0.88231665
jhotdraw,invokeEnd,TriangleRotationHandle,This method invokes the end. InvokeEnd() seems less important than average because it is not called by any methods.,The `invokeEnd` method finalizes the rotation interaction for a triangle handle. It is invoked when a user completes a dragging or manipulation action on the rotation control.,0.17232378969002027,0.8585509,0.8891357,0.8735757
jhotdraw,AttributeFigureContentProducer,AttributeFigureContentProducer,This method creates the attribute figure content producer and returns an attributefigurecontentproducer. AttributeFigureContentProducer() seems less important than average because it is not called by any methods.,This constructor creates a new instance of the AttributeFigureContentProducer class. It initializes a producer responsible for generating figure content based on attributes.,0.23939352098057212,0.9004059,0.8746001,0.8873154
jhotdraw,markFontDirty,HTMLTextAreaFigure,"This method marks the font dirty. MarkFontDirty() seems less important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""markFontDirty();"".",Marks the font as dirty to indicate that the HTMLTextAreaFigure needs to recalculate its font metrics. This method is invoked to trigger a layout or rendering update when font properties change.,0.21796415106617825,0.8576293,0.8553997,0.8565131
jhotdraw,setURL,URLContentProducer,"This method sets the URL. SetURL() seems less important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""setURL(new URL(dr.readString()));"".",Sets the target URL for the URLContentProducer. This method is used to configure the resource location before producing content.,0.3402702771869965,0.8847815,0.8416038,0.86265266
jhotdraw,ZoomDrawingView,ZoomDrawingView,This method creates the zoom drawing view and returns a zoomdrawingview. ZoomDrawingView() seems less important than average because it is not called by any methods.,Creates a new instance of a zoomable drawing view. This constructor initializes the component to render drawings and handle zoom interactions.,0.18930754281463244,0.89712816,0.8697262,0.8832147
jhotdraw,getTypingTarget,TextTool,"This method gets the typing target and returns a TextHolder. GetTypingTarget() seems less important than average because it is called by 5 methods. The method can be used in a procedural statement ; for example: ""return new TextTool.UndoActivity(view(),getTypingTarget().getText());"".",Retrieves the current typing target as a TextHolder. It is typically used in conditional checks to ensure a valid target exists before performing operations.,0.18916983976636095,0.8875335,0.84260494,0.86448586
jhotdraw,createButtons,JavaDrawApplet,This method creates the buttons. CreateButtons() seems less important than average because it is not called by any methods.,Creates the user interface buttons for the Java drawing applet. This method initializes the interactive controls required for the application's graphical interface.,0.18782442373252775,0.8817831,0.8747789,0.87826705
jhotdraw,deactivate,AbstractTool,"This method deactivates the abstract tool. Deactivate() seems less important than average because it is called by 9 methods. The method can be used in a procedural statement ; for example: ""super.deactivate();"".",Deactivates the tool or its associated value. This procedural method is invoked to disable the tool's active functionality.,0.2829654219238222,0.89212143,0.8617442,0.8766697
jhotdraw,findConnectableFigure,ChangeConnectionHandle,"This method finds the connectable figure and returns a Figure. FindConnectableFigure() seems less important than average because it is called by 2 methods. The method can be used in an assignment statement ; for example: ""Figure target=findConnectableFigure(x,y,drawing);"".",Finds and returns a connectable figure at the specified coordinates within a drawing. It is typically used to assign the located figure to a variable when modifying connection handles.,0.30258759870393614,0.8880527,0.8513758,0.8693276
jhotdraw,findConnectionTarget,ConnectionHandle,"This method finds the connection target and returns a Connector. FindConnectionTarget() seems less important than average because it is called by 2 methods. The method can be used in an assignment statement ; for example: ""Connector target=findConnectionTarget(x,y,view.drawing());"".",Finds and returns a Connector acting as a connection target at the specified coordinates within a drawing view. It is used to assign the resulting connector to a variable when establishing connections.,0.31713509818500923,0.88715595,0.8515635,0.8689954
jhotdraw,getPrototypeFigure,CreationTool,"This method gets the prototype figure and returns a Figure. GetPrototypeFigure() seems less important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""if (getPrototypeFigure() == null) {"".",Retrieves the prototype figure for the creation tool. It is commonly used in conditional statements to check if the prototype figure is null.,0.35238111308787956,0.8930855,0.8541778,0.87319845
jhotdraw,selectionHandles,StandardDrawingView,"This method gets the selection handles and returns a HandleEnumeration. SelectionHandles() seems less important than average because it is called by 2 methods. The method can be used in an assignment statement ; for example: ""HandleEnumeration he=selectionHandles();"".",Returns an enumeration of handles for the currently selected figures in the drawing view. It is typically assigned to a HandleEnumeration variable to iterate over or process the selection handles.,0.2714792427760183,0.874073,0.84886616,0.86128515
jhotdraw,drawingInvalidated,StandardDrawingView,This method handles the drawing invalidated. DrawingInvalidated() seems less important than average because it is not called by any methods.,Handles the invalidation of the underlying drawing model to trigger a visual update within the standard drawing view. It serves as a callback to repaint the component when the drawing's state or contents change.,0.1835011559613209,0.8660018,0.8682387,0.8671188
jhotdraw,keyTyped,StandardDrawingView,This method handles the key typed. KeyTyped() seems less important than average because it is not called by any methods.,Handles character input events when a key is typed within the drawing view. This event handler is invoked by the event dispatch thread to process user keystrokes for interacting with the canvas.,0.21963781435518126,0.8596857,0.8700622,0.8648428
jhotdraw,NullToolTest,NullToolTest,This method creates the null tool test and returns a nulltooltest. NullToolTest() seems less important than average because it is not called by any methods.,Creates a new instance of the NullToolTest class. This constructor is used to initialize the test environment for executing test cases that evaluate null tool behaviors.,0.26126236123555907,0.8878304,0.8800828,0.8839396
jhotdraw,testVault,OffsetLocatorTest,This method tests the vault. TestVault() seems less important than average because it is not called by any methods.,Tests the vault functionality to verify its correct behavior within the offset locator. This method is executed as a unit test to validate the vault component.,0.22056852086168893,0.89039284,0.8864613,0.8884227
jhotdraw,StandardFigureSelectionTest,StandardFigureSelectionTest,This method creates the standard figure selection test and returns a standardfigureselectiontest. StandardFigureSelectionTest() seems less important than average because it is not called by any methods.,Creates a new instance of the StandardFigureSelectionTest class. This constructor initializes the testing environment for evaluating standard figure selection functionality.,0.24203036164236294,0.906073,0.8766415,0.89111423
jhotdraw,setUp,ClipboardTest,This method sets up the clipboard test. SetUp() seems less important than average because it is not called by any methods.,Initializes the test environment and required fixtures for the ClipboardTest class. This method is automatically invoked by the testing framework prior to the execution of each test case.,0.21708484754056617,0.87480724,0.88293487,0.87885225
jhotdraw,addStorageFormat,StorageFormatManager,"This method adds the storage format storage format -. AddStorageFormat() seems less important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""storageFormatManager.addStorageFormat(format);"".","Adds a specified storage format to the manager. This method is typically used to register formats, such as adding the default storage format.",0.38020015082578906,0.8885967,0.847595,0.8676117
jhotdraw,setUndoActivity,UndoableCommand,This method sets the undo activity. SetUndoActivity() seems less important than average because it is not called by any methods.,Sets the undo activity for this command. It configures the specific reversal operation to be executed when the command is undone.,0.24105870686152372,0.901385,0.8722961,0.886602
jhotdraw,commandExecuted,UndoableCommand,This method handles the command executed. CommandExecuted() seems less important than average because it is not called by any methods.,Records the execution of the command to enable undo functionality. This method is invoked internally to update the command's state after its action has been performed.,0.18246995623773432,0.8822398,0.8808337,0.8815362
jtopas,getTokenizerProperties,AbstractTokenizer,"This method gets the tokenizer properties and returns a TokenizerProperties. That TokenizerProperties is used by methods that is the flag set and that is the flag set. GetTokenizerProperties() seems far more important than average because it is called by 5 methods. The method can be used in an assignment statement ; for example: ""return prop.isFlagSet(flag,(getTokenizerProperties().getParseFlags() & flag) != 0 || isFlagSet(flag));"".","Retrieves the configuration properties for the tokenizer. It is commonly used to access specific settings, such as parse flags, to update the tokenizer's state via bitwise operations.",0.21205115456012935,0.8692688,0.8153299,0.8414358
jtopas,getBaseTokenizer,AbstractTokenizer,"This method gets the base tokenizer and returns an AbstractTokenizer. That AbstractTokenizer is used by methods that reads the data and that gets the base data provider. GetBaseTokenizer() seems far more important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""return getBaseTokenizer().getDataProvider(startPos,length);"".",Retrieves the base tokenizer instance associated with this abstract tokenizer. It is typically used in variable assignments to obtain a reference to the underlying tokenizer.,0.22929564628065463,0.8874073,0.8458267,0.86611825
jtopas,getBaseDataProvider,AbstractTokenizer,"This method gets the base data provider and returns a DataProvider. That DataProvider is used by methods that gets the char and that reads the whitespaces. GetBaseDataProvider() seems far more important than average because it is called by 6 methods. The method can be used in a procedural statement ; for example: ""return getBaseDataProvider(pos,1).getCharAt(0);"".","Retrieves the base data provider used by the abstract tokenizer. It is typically called to access the underlying data source, such as reading specific characters at a specified position.",0.2807152813208554,0.87004256,0.83184344,0.85051435
jtopas,readMoreDataFromBase,AbstractTokenizer,"This method reads the data and returns an int. That int is used by methods that is the whitespace and that is the whitespace. ReadMoreDataFromBase() seems far more important than average because it is called by 10 methods. The method can be used in an assignment statement ; for example: ""if (_currentReadPos + offset >= _currentWritePos && readMoreDataFromBase() < 0) {"".",Reads additional data from the underlying base source to replenish the tokenizer's internal buffer. This method is invoked internally when the current buffer is exhausted during the tokenization process.,0.2803174025079918,0.8585839,0.82468474,0.841293
jtopas,isFlagSet,AbstractTokenizer,This method is the flag set and returns a boolean. IsFlagSet() seems far more important than average because it is not called by any methods.,"Checks whether a specified flag is set in the tokenizer. It is typically used in conditional statements to alter parsing behavior based on active flags, such as counting lines.",0.16284707754470537,0.85309917,0.8566784,0.85488504
jtopas,doGetProperty,AbstractTokenizerProperties,"This method does get the property and returns a TokenizerProperty. That TokenizerProperty is used by methods that gets the block comment and that gets the special sequence. DoGetProperty() seems far more important than average because it is called by 7 methods. The method can be used in a procedural statement ; for example: ""return doGetProperty(Token.PATTERN,pattern);"".",Retrieves a tokenizer property for a specified token type and starting index. This method is used internally to fetch property details during the tokenization process.,0.2287193283663973,0.8759861,0.83955973,0.8573862
jtopas,getString,AbstractTokenizerProperties,"This method gets the EQUIV[string string and returns a TokenizerProperty. That TokenizerProperty is used by methods that gets the string companion and that removes the EQUIV[string string. GetString() seems far more important than average because it is called by 3 methods. The method can be used in an assignment statement ; for example: ""return getString(start) != null;"".",Retrieves the string token property starting at a specified index. It is typically used to assign the resulting property to a variable for further token processing.,0.19442506700405124,0.8699495,0.827478,0.8481824
