Project,Folder Name,File Name,Summary
"AbdurRKhalid","Adapter","SquarePegAdapter.java","The SquarePegAdapter class acts as an adapter in the adapter pattern and provides methods to get. The getRadius method retrieves and returns a number. The SquarePegAdapter class acts as an adapter in the adapter pattern."
"AbdurRKhalid","Adapter","SquarePeg.java","The SquarePeg class acts as an adaptee in the adapter pattern and provides methods to get, get. The getWidth method retrieves and returns a number. The SquarePeg class acts as an adaptee in the adapter pattern. The getSquare method retrieves and returns a number."
"AbdurRKhalid","Decorator","DataSourceDecorator.java","The DataSourceDecorator class acts as a decorator in the decorator pattern and provides methods to write, read for managing data. The writeData method writes a data using a parameter. The DataSourceDecorator class acts as a decorator in the decorator pattern. The readData method reads a data and returns a String."
"AbdurRKhalid","Decorator","EncryptionDecorator.java","The EncryptionDecorator class acts as a concrete decorator in the decorator pattern and provides methods to write, read, encode, decode. The writeData method writes a data using a parameter. The EncryptionDecorator class acts as a concrete decorator in the decorator pattern. The readData method reads a data and returns a String. The encode method encodes using a parameter and returns a String. The decode method decodes using a parameter and returns a String."
"AbdurRKhalid","Decorator","Test.java","The Test class acts as a facade in the facade pattern. The main method performs using a parameter."
"AbdurRKhalid","Decorator","CompressionDecorator.java","The CompressionDecorator class acts as a concrete decorator in the decorator pattern and provides methods to get, set, write, read, compress, decompress. The getCompressionLevel method retrieves and returns a number. The CompressionDecorator class acts as a concrete decorator in the decorator pattern. The setCompressionLevel method sets using a parameter. The writeData method writes a data using a parameter. The readData method reads a data and returns a String. The compress method compresses using a parameter and returns a String. The decompress method decompresses using a parameter and returns a String."
"AbdurRKhalid","Decorator","FileDataSource.java","The FileDataSource class acts as a concrete component in the decorator pattern and provides methods to write, read for managing file, data. The writeData method writes a data using a parameter. The FileDataSource class acts as a concrete component in the decorator pattern. The readData method reads a data and returns a String."
"AbdurRKhalid","Decorator","DataSource.java","The DataSource class acts as a component in the decorator pattern and provides methods to write, read for managing data. The writeData method writes a data using a parameter. The DataSource class acts as a component in the decorator pattern. The readData method reads a data and returns a String."
"AbdurRKhalid","Facade","Codec.java","The Codec class."
"AbdurRKhalid","Facade","Test.java","The Test class acts as a facade in the facade pattern. The main method performs using a parameter."
"AbdurRKhalid","Facade","OggCompressionCodec.java","The OggCompressionCodec class."
"AbdurRKhalid","Facade","VideoConversionFacade.java","The VideoConversionFacade class acts as a facade in the facade pattern and provides methods to convert. The convertVideo method converts using 2 parameters and returns an object. The VideoConversionFacade class acts as a facade in the facade pattern."
"AbdurRKhalid","Facade","VideoFile.java","The VideoFile class provides methods to get, get for managing file. The getCodecType method retrieves and returns a String. The getName method retrieves and returns a String."
"AbdurRKhalid","Facade","AudioMixer.java","The AudioMixer class. The fix method performs using a parameter and returns an object."
"AbdurRKhalid","Facade","CodecFactory.java","The CodecFactory class acts as a facade in the facade pattern. The extract method performs using a parameter and returns an object."
"AbdurRKhalid","Facade","MPEG4CompressionCodec.java","The MPEG4CompressionCodec class."
"AbdurRKhalid","Facade","BitrateReader.java","The BitrateReader class provides methods to read, convert. The read method reads using 2 parameters and returns an object. The convert method converts using 2 parameters and returns an object."
"AbdurRKhalid","FactoryMethod","WindowsButton.java","The WindowsButton class acts as a concrete product in the factory_method pattern and provides methods to render for managing button. The render method renders. The WindowsButton class acts as a concrete product in the factory_method pattern. The onClick method performs."
"AbdurRKhalid","FactoryMethod","Button.java","The Button class provides methods to render for managing button. The render method renders. The onClick method performs."
"AbdurRKhalid","FactoryMethod","Test.java","The Test class. The main method performs using a parameter."
"AbdurRKhalid","FactoryMethod","Dialog.java","The Dialog class provides methods to render, create for managing dialog. The renderWindow method renders a window. The createButton method creates a button and returns an object."
"AbdurRKhalid","FactoryMethod","WindowsDialog.java","The WindowsDialog class provides methods to create for managing dialog. The createButton method creates a button and returns an object."
"AbdurRKhalid","FactoryMethod","HtmlDialog.java","The HtmlDialog class provides methods to create for managing dialog. The createButton method creates a button and returns an object."
"AbdurRKhalid","FactoryMethod","HtmlButton.java","The HtmlButton class acts as a concrete product in the factory_method pattern and provides methods to render for managing button. The render method renders. The HtmlButton class acts as a concrete product in the factory_method pattern. The onClick method performs."
"AbdurRKhalid","Memento","TextEditor.java","The TextEditor class acts as a caretaker in the memento pattern and provides methods to save, undo for managing text. The hitSave method saves. The TextEditor class acts as a caretaker in the memento pattern. The hitUndo method undos."
"AbdurRKhalid","Memento","TextWindow.java","The TextWindow class acts as an originator in the memento pattern and provides methods to add, save, restore for managing text, window. The addText method adds a text using a parameter. The TextWindow class acts as an originator in the memento pattern. The save method saves and returns an object. The restore method restores using a parameter."
"AbdurRKhalid","Memento","TextWindowState.java","The TextWindowState class acts as a memento in the memento pattern and provides methods to get for managing text, window. The getText method retrieves a text and returns a String. The TextWindowState class acts as a memento in the memento pattern."
"AbdurRKhalid","Observer","EmailNotificationListener.java","The EmailNotificationListener class acts as a concrete observer in the observer pattern and acts as a visitor in the visitor pattern and provides methods to update. The update method receives updates from publisher as part of the observer pattern."
"AbdurRKhalid","Observer","EventManager.java","The EventManager class acts as a publisher in the observer pattern and acts as an element in the visitor pattern and provides methods to subscribe, unsubscribe, notify for managing event. The subscribe method subscribes observers as part of the observer pattern. The unsubscribe method unsubscribes observers as part of the observer pattern. The notify method notifies all subscribers as part of the observer pattern."
"AbdurRKhalid","Observer","EventListener.java","The EventListener class acts as a publisher in the observer pattern and acts as a visitor in the visitor pattern and provides methods to update for managing event. The update method notifies all subscribers as part of the observer pattern."
"AbdurRKhalid","Observer","Editor.java","The Editor class provides methods to open, save. The openFile method opens a file using a parameter. The saveFile method saves a file."
"AbdurRKhalid","Observer","LogOpenListener.java","The LogOpenListener class acts as a concrete observer in the observer pattern and acts as a visitor in the visitor pattern and provides methods to update. The update method receives updates from publisher as part of the observer pattern."
"AbdurRKhalid","Singleton","Test.java","The Test class. The main method performs using a parameter."
"AbdurRKhalid","Singleton","Singleton.java","The Singleton class is part of the Singleton pattern and provides methods to get. The getInstance method retrieves an instance using a parameter and returns an object as part of the Singleton pattern."
"AbdurRKhalid","Visitor","ComputerPart.java","The ComputerPart class acts as an element in the visitor pattern and provides methods to accept. The accept method accepts visitor as part of the visitor pattern."
"AbdurRKhalid","Visitor","Monitor.java","The Monitor class acts as an element in the visitor pattern and provides methods to accept. The accept method accepts visitor as part of the visitor pattern."
"AbdurRKhalid","Visitor","Mouse.java","The Mouse class acts as an element in the visitor pattern and provides methods to accept. The accept method accepts visitor as part of the visitor pattern."
"AbdurRKhalid","Visitor","ComputerPartDisplayVisitor.java","The ComputerPartDisplayVisitor class acts as a visitor in the visitor pattern and provides methods to visit, visit, visit, visit. The visit method visits element as part of the visitor pattern."
"AbdurRKhalid","Visitor","Test.java","The Test class. The main method performs using a parameter."
"AbdurRKhalid","Visitor","Keyboard.java","The Keyboard class acts as an element in the visitor pattern and provides methods to accept. The accept method accepts visitor as part of the visitor pattern."
"AbdurRKhalid","Visitor","Computer.java","The Computer class acts as an element in the visitor pattern and provides methods to accept. The accept method accepts visitor as part of the visitor pattern."
"AbdurRKhalid","Visitor","ComputerPartVisitor.java","The ComputerPartVisitor class acts as a visitor in the visitor pattern and provides methods to visit, visit, visit, visit. The visit method visits element as part of the visitor pattern."
"JamesZBL","abstract-factory","YoungSailor.java","The YoungSailor class acts as a concrete observer in the observer pattern and acts as an abstract product in the abstract_factory pattern and provides methods to get. The getDescription method retrieves and returns a String. The YoungSailor class acts as a concrete observer in the observer pattern and acts as an abstract product in the abstract_factory pattern."
"JamesZBL","abstract-factory","OldShip.java","The OldShip class acts as a concrete observer in the observer pattern and acts as an abstract product in the abstract_factory pattern and provides methods to get. The getDescription method retrieves and returns a String. The OldShip class acts as a concrete observer in the observer pattern and acts as an abstract product in the abstract_factory pattern."
"JamesZBL","abstract-factory","YoungTeamFactory.java","The YoungTeamFactory class is part of the Factory pattern and provides methods to create, create, create. The createShip method creates and returns an object as part of the Factory pattern. The createCaptain method creates and returns an object as part of the Factory pattern. The createSailor method creates and returns an object as part of the Factory pattern."
"JamesZBL","abstract-factory","YoungCaptain.java","The YoungCaptain class acts as a concrete observer in the observer pattern and acts as an abstract product in the abstract_factory pattern and provides methods to get. The getDescription method retrieves and returns a String. The YoungCaptain class acts as a concrete observer in the observer pattern and acts as an abstract product in the abstract_factory pattern."
"JamesZBL","abstract-factory","Captain.java","The Captain class acts as a publisher in the observer pattern and acts as an abstract product in the abstract_factory pattern."
"JamesZBL","abstract-factory","OldSailor.java","The OldSailor class acts as a concrete observer in the observer pattern and acts as an abstract product in the abstract_factory pattern and provides methods to get. The getDescription method retrieves and returns a String. The OldSailor class acts as a concrete observer in the observer pattern and acts as an abstract product in the abstract_factory pattern."
"JamesZBL","abstract-factory","NewShip.java","The NewShip class acts as a concrete observer in the observer pattern and acts as an abstract product in the abstract_factory pattern and provides methods to get. The getDescription method retrieves and returns a String. The NewShip class acts as a concrete observer in the observer pattern and acts as an abstract product in the abstract_factory pattern."
"JamesZBL","abstract-factory","PermanentTeamFactory.java","The PermanentTeamFactory class is part of the Factory pattern and provides methods to create, create, create. The createShip method creates and returns an object as part of the Factory pattern. The createCaptain method creates and returns an object as part of the Factory pattern. The createSailor method creates and returns an object as part of the Factory pattern."
"JamesZBL","abstract-factory","OldCaptain.java","The OldCaptain class acts as a concrete observer in the observer pattern and acts as an abstract product in the abstract_factory pattern and provides methods to get. The getDescription method retrieves and returns a String. The OldCaptain class acts as a concrete observer in the observer pattern and acts as an abstract product in the abstract_factory pattern."
"JamesZBL","abstract-factory","Ship.java","The Ship class acts as a publisher in the observer pattern and acts as an abstract product in the abstract_factory pattern."
"JamesZBL","abstract-factory","TeamFactory.java","The TeamFactory class acts as a factory in the abstract_factory pattern and provides methods to create, create, create. The createShip method creates product objects as part of the abstract_factory pattern. The createCaptain method creates product objects as part of the abstract_factory pattern. The createSailor method creates product objects as part of the abstract_factory pattern."
"JamesZBL","abstract-factory","Member.java","The Member class provides methods to get. The getDescription method retrieves and returns a String."
"JamesZBL","abstract-factory","Application.java","The Application class acts as a publisher in the observer pattern and provides methods to create. The createTeam method creates using a parameter. The Application class acts as a publisher in the observer pattern. The main method performs using a parameter. The getmShip method performs and returns an object. The setmShip method performs using a parameter. The getmCaptain method performs and returns an object. The setmCaptain method performs using a parameter. The getmSailor method performs and returns an object. The setmSailor method performs using a parameter."
"JamesZBL","abstract-factory","Sailor.java","The Sailor class acts as a publisher in the observer pattern and acts as an abstract product in the abstract_factory pattern."
"JamesZBL","adapter","Bus.java","The Bus class acts as an adaptee in the adapter pattern and provides methods to run. The run method runs. The Bus class acts as an adaptee in the adapter pattern."
"JamesZBL","adapter","Car.java","The Car class acts as a component in the decorator pattern and acts as a target in the adapter pattern. The drive method performs."
"JamesZBL","adapter","Driver.java","The Driver class acts as a decorator in the decorator pattern. The drive method performs."
"JamesZBL","adapter","BusAdapter.java","The BusAdapter class acts as a concrete component in the decorator pattern and acts as an adapter in the adapter pattern. The drive method performs."
"JamesZBL","adapter","Application.java","The Application class. The main method performs using a parameter."
"JamesZBL","decorator","HammerSmithOperation.java","The HammerSmithOperation class acts as a decorator in the decorator pattern and provides methods to check. The checkBefore method checks. The HammerSmithOperation class acts as a decorator in the decorator pattern. The join method performs. The chekcAfter method performs."
"JamesZBL","decorator","Operation.java","The Operation class acts as a component in the decorator pattern and provides methods to check. The checkBefore method checks. The Operation class acts as a component in the decorator pattern. The join method performs. The chekcAfter method performs."
"JamesZBL","decorator","CarpenterOperation.java","The CarpenterOperation class acts as a concrete component in the decorator pattern and provides methods to check. The checkBefore method checks. The CarpenterOperation class acts as a concrete component in the decorator pattern. The join method performs. The chekcAfter method performs."
"JamesZBL","decorator","Application.java","The Application class. The main method performs using a parameter."
"JamesZBL","facade","CourseFacade.java","The CourseFacade class is part of the Facade pattern and provides methods to stop. The prepare method performs as part of the Facade pattern. The proceed method performs as part of the Facade pattern. The stop method stops as part of the Facade pattern."
"JamesZBL","facade","CourseParticipator.java","The CourseParticipator class provides methods to stop. The prepareCourse method performs. The proceedCourse method performs. The stopCourse method stops. The goToSchool method performs. The goHome method performs. The name method performs and returns a String. The action method performs using a parameter."
"JamesZBL","facade","CourseStudent.java","The CourseStudent class. The name method performs and returns a String."
"JamesZBL","facade","CourseTeacher.java","The CourseTeacher class. The name method performs and returns a String."
"JamesZBL","facade","Application.java","The Application class. The main method performs using a parameter."
"JamesZBL","factory-method","ChineseCook.java","The ChineseCook class. The cookFood method performs using a parameter and returns an object."
"JamesZBL","factory-method","FoodType.java","The FoodType class acts as an adaptee in the adapter pattern and provides methods to get. The getName method retrieves and returns a String. The FoodType class acts as an adaptee in the adapter pattern."
"JamesZBL","factory-method","WesternFood.java","The WesternFood class acts as an adapter in the adapter pattern, acts as an abstract product in the abstract_factory pattern and acts as a concrete product in the factory_method pattern and provides methods to get. The getFoodType method retrieves and returns an object. The WesternFood class acts as an adapter in the adapter pattern, acts as an abstract product in the abstract_factory pattern and acts as a concrete product in the factory_method pattern. The toString method performs and returns a String."
"JamesZBL","factory-method","Cook.java","The Cook class acts as a factory in the abstract_factory pattern. The cookFood method performs using a parameter and returns an object."
"JamesZBL","factory-method","ChineseFood.java","The ChineseFood class acts as an adapter in the adapter pattern, acts as an abstract product in the abstract_factory pattern and acts as a concrete product in the factory_method pattern and provides methods to get. The getFoodType method retrieves and returns an object. The ChineseFood class acts as an adapter in the adapter pattern, acts as an abstract product in the abstract_factory pattern and acts as a concrete product in the factory_method pattern. The toString method performs and returns a String."
"JamesZBL","factory-method","Application.java","The Application class provides methods to make. The main method performs using a parameter. The makeFood method makes."
"JamesZBL","factory-method","WesternCook.java","The WesternCook class. The cookFood method performs using a parameter and returns an object."
"JamesZBL","factory-method","Food.java","The Food class acts as a target in the adapter pattern and acts as a factory in the abstract_factory pattern and provides methods to get. The getFoodType method creates product objects as part of the abstract_factory pattern."
"JamesZBL","memento","Plant.java","The Plant class acts as a target in the adapter pattern, acts as a factory in the abstract_factory pattern and acts as a visitor in the visitor pattern and provides methods to get, get, get. The getWeight method creates product objects as part of the abstract_factory pattern. The getHeight method creates product objects as part of the abstract_factory pattern. The getType method creates product objects as part of the abstract_factory pattern."
"JamesZBL","memento","Flower.java","The Flower class acts as a publisher in the observer pattern, acts as an adapter in the adapter pattern and acts as an element in the visitor pattern provides 8 methods for retrieval and 4 for storage and modification. The growing method performs. The Flower class acts as a publisher in the observer pattern, acts as an adapter in the adapter pattern and acts as an element in the visitor pattern. The getMemento method retrieves and returns an object. The setMemento method sets using a parameter. The toString method performs and returns a String. The getName method retrieves and returns a String. The getWeight method retrieves and returns a number. The getHeight method retrieves and returns a number. The getType method retrieves and returns an object. The setType method sets using a parameter. The setHeight method sets using a parameter. The setWeight method sets using a parameter."
"JamesZBL","memento","FlowerType.java","The FlowerType class acts as a publisher in the observer pattern and acts as an adaptee in the adapter pattern. The toString method performs and returns a String."
"JamesZBL","memento","Application.java","The Application class. The main method performs using a parameter."
"JamesZBL","observer","Northern.java","The Northern class acts as a concrete observer in the observer pattern and acts as a visitor in the visitor pattern and provides methods to update. The update method receives updates from publisher as part of the observer pattern."
"JamesZBL","observer","TimePoint.java","The TimePoint class. The toString method performs and returns a String."
"JamesZBL","observer","Time.java","The Time class acts as a publisher in the observer pattern and acts as an element in the visitor pattern and provides methods to add, remove, notify. The addObserver method subscribes observers as part of the observer pattern. The removeObserver method unsubscribes observers as part of the observer pattern. The passing method performs. The Time class acts as a publisher in the observer pattern and acts as an element in the visitor pattern. The notifyObservers method notifies all subscribers as part of the observer pattern."
"JamesZBL","observer","Southern.java","The Southern class acts as a concrete observer in the observer pattern and acts as a visitor in the visitor pattern and provides methods to update. The update method receives updates from publisher as part of the observer pattern."
"JamesZBL","observer","TimeObserver.java","The TimeObserver class acts as a publisher in the observer pattern and acts as a visitor in the visitor pattern and provides methods to update. The update method notifies all subscribers as part of the observer pattern."
"JamesZBL","observer","Application.java","The Application class. The main method performs using a parameter."
"JamesZBL","singleton","ThreadSafeDoubleCheckLocking.java","The ThreadSafeDoubleCheckLocking class provides methods to get. The getInstance method retrieves an instance and returns a number."
"JamesZBL","singleton","EnumDirector.java","The EnumDirector class. The toString method performs and returns a String."
"JamesZBL","singleton","LazyInitializationDirector.java","The LazyInitializationDirector class provides methods to get. The getInstance method retrieves an instance and returns an object."
"JamesZBL","singleton","Director.java","The Director class provides methods to get. The getInstance method retrieves an instance and returns an object."
"JamesZBL","singleton","ThreadSafeLazyLoadDirector.java","The ThreadSafeLazyLoadDirector class provides methods to get. The getInstance method retrieves an instance and returns an object."
"JamesZBL","singleton","Application.java","The Application class. The main method performs using a parameter."
"JamesZBL","visitor","Boss.java","The Boss class acts as an element in the visitor pattern. The beVisited method performs using a parameter. The toString method performs and returns a String."
"JamesZBL","visitor","Engineer.java","The Engineer class acts as an element in the visitor pattern. The beVisited method performs using a parameter. The toString method performs and returns a String."
"JamesZBL","visitor","ManagerVisitor.java","The ManagerVisitor class acts as a visitor in the visitor pattern and provides methods to visit, visit, visit. The visitEngineer method visits element as part of the visitor pattern. The visitBoss method visits element as part of the visitor pattern. The visitManager method visits element as part of the visitor pattern."
"JamesZBL","visitor","UnitVisitor.java","The UnitVisitor class acts as a visitor in the visitor pattern and provides methods to visit, visit, visit. The visitEngineer method visits element as part of the visitor pattern. The visitBoss method visits element as part of the visitor pattern. The visitManager method visits element as part of the visitor pattern."
"JamesZBL","visitor","Manager.java","The Manager class acts as an element in the visitor pattern. The beVisited method performs using a parameter. The toString method performs and returns a String."
"JamesZBL","visitor","BossVisitor.java","The BossVisitor class acts as a visitor in the visitor pattern and provides methods to visit, visit, visit. The visitEngineer method visits element as part of the visitor pattern. The visitBoss method visits element as part of the visitor pattern. The visitManager method visits element as part of the visitor pattern."
"JamesZBL","visitor","Unit.java","The Unit class acts as an element in the visitor pattern. The beVisited method performs using a parameter."
"JamesZBL","visitor","EngineerVisitor.java","The EngineerVisitor class acts as a visitor in the visitor pattern and provides methods to visit, visit, visit. The visitEngineer method visits element as part of the visitor pattern. The visitBoss method visits element as part of the visitor pattern. The visitManager method visits element as part of the visitor pattern."
"JamesZBL","visitor","Application.java","The Application class. The main method performs using a parameter."
"spring-framework","AbstractFactory","ClientHttpRequestFactory.java","The ClientHttpRequestFactory class is part of the Factory pattern and provides methods to create for managing client, request. The createRequest method creates a request using 2 parameters and returns an object as part of the Factory pattern."
"spring-framework","AbstractFactory","AutowireCapableBeanFactory.java","The AutowireCapableBeanFactory class is part of the Factory pattern and provides methods to create, create, initialize. The createBean method creates using 3 parameters and returns an object as part of the Factory pattern. The autowireBean method performs using a parameter as part of the Factory pattern. The configureBean method performs using 2 parameters and returns an object as part of the Factory pattern. The autowire method performs using 3 parameters and returns an object as part of the Factory pattern. The autowireBeanProperties method performs using 3 parameters as part of the Factory pattern. The applyBeanPropertyValues method performs using 2 parameters as part of the Factory pattern. The initializeBean method initializes using 2 parameters and returns an object as part of the Factory pattern. The applyBeanPostProcessorsBeforeInitialization method performs using 2 parameters and returns an object as part of the Factory pattern. The applyBeanPostProcessorsAfterInitialization m..."
"spring-framework","AbstractFactory","HierarchicalBeanFactory.java","The HierarchicalBeanFactory class is part of the Factory pattern and provides methods to get. The getParentBeanFactory method retrieves and returns an object as part of the Factory pattern. The containsLocalBean method performs using a parameter and returns a boolean as part of the Factory pattern."
"spring-framework","AbstractFactory","ListableBeanFactory.java","The ListableBeanFactory class is part of the Factory pattern provides 15 methods for retrieval. The containsBeanDefinition method performs using a parameter and returns a boolean as part of the Factory pattern. The getBeanDefinitionCount method retrieves and returns a number as part of the Factory pattern. The getBeanDefinitionNames method retrieves and returns a String as part of the Factory pattern. The getBeanProvider method retrieves using 2 parameters and returns an object as part of the Factory pattern. The getBeanNamesForType method retrieves using 3 parameters and returns a String as part of the Factory pattern. The getBeansOfType method retrieves using 3 parameters and returns a String as part of the Factory pattern. The getBeanNamesForAnnotation method retrieves using a parameter and returns a String as part of the Factory pattern. The getBeansWithAnnotation method retrieves using a parameter and returns a String as part of the Factory pattern. The findAnnotationOnBean method..."
"spring-framework","Adapter","IsolationLevelDataSourceAdapter.java","The IsolationLevelDataSourceAdapter class is part of the Adapter pattern and provides methods to set, set, get, get, get, get, read for managing data. The setIsolationLevelName method sets using a parameter as part of the Adapter pattern. The setIsolationLevel method sets using a parameter as part of the Adapter pattern. The getIsolationLevel method retrieves and returns a number as part of the Adapter pattern. The doGetConnection method retrieves a connection using 2 parameters and returns an object as part of the Adapter pattern. The getCurrentIsolationLevel method retrieves and returns a number as part of the Adapter pattern. The getCurrentReadOnlyFlag method retrieves operations and returns a boolean as part of the Adapter pattern."
"spring-framework","Adapter","HttpRequestHandlerAdapter.java","The HttpRequestHandlerAdapter class is part of the Adapter pattern and provides methods to handle for managing request. The supports method performs using a parameter and returns a boolean as part of the Adapter pattern. The handle method handles using 3 parameters and returns an object as part of the Adapter pattern."
"spring-framework","Adapter","SimpleControllerHandlerAdapter.java","The SimpleControllerHandlerAdapter class is part of the Adapter pattern and provides methods to handle. The supports method performs using a parameter and returns a boolean as part of the Adapter pattern. The handle method handles using 3 parameters and returns an object as part of the Adapter pattern."
"spring-framework","Adapter","MethodBeforeAdviceAdapter.java","The MethodBeforeAdviceAdapter class is part of the Adapter pattern and provides methods to get. The supportsAdvice method performs using a parameter and returns a boolean as part of the Adapter pattern. The getInterceptor method retrieves using a parameter and returns a number as part of the Adapter pattern."
"spring-framework","Decorator","BufferingClientHttpResponseWrapper.java","The BufferingClientHttpResponseWrapper class provides methods to get, get, get, get, close for managing client, response. The getStatusCode method retrieves and returns an object. The getStatusText method retrieves a text and returns a String. The getHeaders method retrieves and returns an object. The getBody method retrieves and returns an object. The close method closes."
"spring-framework","Decorator","ScopedProxyBeanDefinitionDecorator.java","The ScopedProxyBeanDefinitionDecorator class is part of the Decorator pattern. The decorate method performs using 3 parameters and returns an object as part of the Decorator pattern."
"spring-framework","Decorator","ContentCachingRequestWrapper.java","The ContentCachingRequestWrapper class provides 18 methods including retrieval, storage and modification and processing for managing content, request. The getInputStream method retrieves and returns an object. The getCharacterEncoding method retrieves and returns a String. The getReader method retrieves and returns an object. The getParameter method retrieves using a parameter and returns a String. The getParameterMap method retrieves a map and returns a String. The getParameterNames method retrieves and returns a String. The getParameterValues method retrieves using a parameter and returns a String. The isFormPost method performs and returns a boolean. The writeRequestParametersToCachedContent method writes Request, Content. The getContentAsByteArray method retrieves Content, Array and returns an object. The getContentAsString method retrieves a content and returns a String. The handleContentOverflow method handles a content using a parameter. The read method reads using 3 parameters ..."
"spring-framework","Decorator","WebSocketHandlerDecorator.java","The WebSocketHandlerDecorator class is part of the Decorator pattern and provides methods to get, get, handle, handle. The getDelegate method retrieves and returns an object as part of the Decorator pattern. The getLastHandler method retrieves and returns an object as part of the Decorator pattern. The unwrap method performs using a parameter and returns an object as part of the Decorator pattern. The afterConnectionEstablished method performs a connection using a parameter as part of the Decorator pattern. The handleMessage method handles a message using 2 parameters as part of the Decorator pattern. The handleTransportError method handles using 2 parameters as part of the Decorator pattern. The afterConnectionClosed method performs a connection using 2 parameters as part of the Decorator pattern. The supportsPartialMessages method performs and returns a boolean as part of the Decorator pattern. The toString method performs and returns a String as part of the Decorator pattern."
"spring-framework","Facade","TransactionTemplate.java","The TransactionTemplate class provides methods to set, get, set, execute. The setTransactionManager method sets using a parameter. The getTransactionManager method retrieves and returns an object. The afterPropertiesSet method sets. The execute method executes using a parameter and returns an object. The rollbackOnException method performs using 2 parameters. The equals method performs using a parameter and returns a boolean."
"spring-framework","Facade","RestTemplate.java","The RestTemplate class provides 36 methods including retrieval, storage and modification, processing and other operations. The updateErrorHandlerConverters method updates. The initUriTemplateHandler method inits and returns an object. The setMessageConverters method sets a message using a parameter. The validateConverters method validates using a parameter. The getMessageConverters method retrieves a message and returns a collection. The setErrorHandler method sets using a parameter. The getErrorHandler method retrieves and returns an object. The setDefaultUriVariables method sets using a parameter. The setUriTemplateHandler method sets using a parameter. The getUriTemplateHandler method retrieves and returns an object. The setObservationRegistry method sets using a parameter. The getObservationRegistry method retrieves and returns an object. The setObservationConvention method sets using a parameter. The getObservationConvention method retrieves and returns an object. The getForObject..."
"spring-framework","Facade","JmsTemplate.java","The JmsTemplate class provides 90 methods including notification, storage and modification, retrieval and other operations. The setDefaultDestination method sets using a parameter. The getDefaultDestination method retrieves and returns an object. The getDefaultQueue method retrieves and returns an object. The setDefaultDestinationName method sets using a parameter. The getDefaultDestinationName method retrieves and returns a String. The getRequiredDefaultDestinationName method retrieves and returns a String. The setMessageConverter method sets a message using a parameter. The getMessageConverter method retrieves a message and returns an object. The setMessageIdEnabled method sets a message using a parameter. The isMessageIdEnabled method performs a message and returns a boolean. The setMessageTimestampEnabled method sets a message using a parameter. The isMessageTimestampEnabled method performs a message and returns a boolean. The setPubSubNoLocal method sets using a parameter. The isP..."
